symbol,timeframe,rows,first_ts,last_ts,first_iso,last_iso,expected,coverage,fresh,ok,status
DUSKUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
DUSKUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
DUSKUSDT,5m,106318,1723726500000,1755270300000,,,105120,1.0114,1,1,OK
DYDXUSDT,15m,35439,1723726800000,1755270000000,,,35040,1.0114,1,1,OK
DYDXUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
DYDXUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
DYDXUSDT,5m,106318,1723726500000,1755270300000,,,105120,1.0114,1,1,OK
DYMUSDT,15m,35439,1723726800000,1755270000000,,,35040,1.0114,1,1,OK
DYMUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
DYMUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
DYMUSDT,5m,106318,1723726500000,1755270300000,,,105120,1.0114,1,1,OK
EDUUSDT,15m,35439,1723726800000,1755270000000,,,35040,1.0114,1,1,OK
EDUUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
EDUUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
EDUUSDT,5m,106318,1723726500000,1755270300000,,,105120,1.0114,1,1,OK
EGLDUSDT,15m,35439,1723726800000,1755270000000,,,35040,1.0114,1,1,OK
EGLDUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
EGLDUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
EGLDUSDT,5m,106318,1723726500000,1755270300000,,,105120,1.0114,1,1,OK
EIGENUSDT,15m,31185,1727762400000,1755270000000,,,35040,0.89,1,0,LOW_COVERAGE
EIGENUSDT,1h,7998,1727762400000,1755270000000,,,8760,0.913,1,0,LOW_COVERAGE
EIGENUSDT,30m,15694,1727762400000,1755270000000,,,17520,0.8958,1,0,LOW_COVERAGE
EIGENUSDT,5m,93552,1727762400000,1755270300000,,,105120,0.89,1,0,LOW_COVERAGE
ENAUSDT,15m,35439,1723726800000,1755270000000,,,35040,1.0114,1,1,OK
ENAUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
ENAUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
ENAUSDT,5m,106317,1723726500000,1755270300000,,,105120,1.0114,1,1,OK
ENJUSDT,15m,35439,1723726800000,1755270000000,,,35040,1.0114,1,1,OK
ENJUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
ENJUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
ENJUSDT,5m,106317,1723726500000,1755270300000,,,105120,1.0114,1,1,OK
ENSUSDT,15m,35439,1723726800000,1755270000000,,,35040,1.0114,1,1,OK
ENSUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
ENSUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
ENSUSDT,5m,106317,1723726500000,1755270300000,,,105120,1.0114,1,1,OK
EPICUSDT,15m,15529,1741852800000,1755270000000,,,35040,0.4432,1,0,LOW_COVERAGE
EPICUSDT,1h,4084,1741852800000,1755270000000,,,8760,0.4662,1,0,LOW_COVERAGE
EPICUSDT,30m,7866,1741852800000,1755270000000,,,17520,0.449,1,0,LOW_COVERAGE
EPICUSDT,5m,46585,1741852800000,1755270600000,,,105120,0.4432,1,0,LOW_COVERAGE
EPTUSDT,15m,11765,1745240400000,1755270000000,,,35040,0.3358,1,0,LOW_COVERAGE
EPTUSDT,1h,3143,1745240400000,1755270000000,,,8760,0.3588,1,0,LOW_COVERAGE
EPTUSDT,30m,5984,1745240400000,1755270000000,,,17520,0.3416,1,0,LOW_COVERAGE
EPTUSDT,5m,35293,1745240400000,1755270600000,,,105120,0.3357,1,0,LOW_COVERAGE
ERAUSDT,15m,3403,1752766200000,1755270000000,,,35040,0.0971,1,0,LOW_COVERAGE
ERAUSDT,1h,1053,1752764400000,1755270000000,,,8760,0.1202,1,0,TOO_FEW_ROWS|LOW_COVERAGE
ERAUSDT,30m,1803,1752766200000,1755270000000,,,17520,0.1029,1,0,LOW_COVERAGE
ERAUSDT,5m,10207,1752766200000,1755270600000,,,105120,0.0971,1,0,LOW_COVERAGE
ESPORTSUSDT,15m,2273,1753783200000,1755270000000,,,35040,0.0649,1,0,LOW_COVERAGE
ESPORTSUSDT,1h,770,1753783200000,1755270000000,,,8760,0.0879,1,0,TOO_FEW_ROWS|LOW_COVERAGE
ESPORTSUSDT,30m,1238,1753783200000,1755270000000,,,17520,0.0707,1,0,TOO_FEW_ROWS|LOW_COVERAGE
ESPORTSUSDT,5m,6817,1753783200000,1755270600000,,,105120,0.0648,1,0,LOW_COVERAGE
ETCUSDT,15m,35439,1723726800000,1755270000000,,,35040,1.0114,1,1,OK
ETCUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
ETCUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
ETCUSDT,5m,106317,1723726800000,1755270600000,,,105120,1.0114,1,1,OK
ETHFIUSDT,15m,35440,1723726800000,1755270900000,,,35040,1.0114,1,1,OK
ETHFIUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
ETHFIUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
ETHFIUSDT,5m,106317,1723726800000,1755270600000,,,105120,1.0114,1,1,OK
ETHUSDT,15m,35437,1723724100000,1755265500000,,,35040,1.0113,1,1,OK
ETHUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
ETHUSDT,30m,17718,1723725000000,1755264600000,,,17520,1.0113,1,1,OK
ETHUSDT,5m,106155,1723724100000,1755266100000,,,105120,1.0098,1,1,OK
ETHWUSDT,15m,35440,1723726800000,1755270900000,,,35040,1.0114,1,1,OK
ETHWUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
ETHWUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
ETHWUSDT,5m,106317,1723726800000,1755270600000,,,105120,1.0114,1,1,OK
FARTCOINUSDT,15m,23454,1734720300000,1755270000000,,,35040,0.6693,1,0,LOW_COVERAGE
FARTCOINUSDT,1h,6066,1734717600000,1755270000000,,,8760,0.6925,1,0,LOW_COVERAGE
FARTCOINUSDT,30m,11829,1734719400000,1755270000000,,,17520,0.6752,1,0,LOW_COVERAGE
FARTCOINUSDT,5m,70360,1734720300000,1755270600000,,,105120,0.6693,1,0,LOW_COVERAGE
FETUSDT,15m,35440,1723726800000,1755270900000,,,35040,1.0114,1,1,OK
FETUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
FETUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
FETUSDT,5m,106317,1723726800000,1755270600000,,,105120,1.0114,1,1,OK
FHEUSDT,15m,12621,1744470000000,1755270000000,,,35040,0.3602,1,0,LOW_COVERAGE
FHEUSDT,1h,3357,1744470000000,1755270000000,,,8760,0.3832,1,0,LOW_COVERAGE
FHEUSDT,30m,6412,1744470000000,1755270000000,,,17520,0.366,1,0,LOW_COVERAGE
FHEUSDT,5m,37861,1744470000000,1755270600000,,,105120,0.3602,1,0,LOW_COVERAGE
FIDAUSDT,15m,40553,1726749000000,1755270900000,,,35040,1.1573,1,1,OK
FIDAUSDT,1h,8019,1726747200000,1755259200000,,,8760,0.9154,1,0,LOW_COVERAGE
FIDAUSDT,30m,16866,1726749000000,1755270000000,,,17520,0.9627,1,1,OK
FIDAUSDT,5m,111131,1726749000000,1755270600000,,,105120,1.0572,1,1,OK
FILUSDT,15m,35440,1723726800000,1755270900000,,,35040,1.0114,1,1,OK
FILUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
FILUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
FILUSDT,5m,106318,1723726800000,1755270900000,,,105120,1.0114,1,1,OK
FIOUSDT,15m,32220,1726831800000,1755270900000,,,35040,0.9195,1,0,LOW_COVERAGE
FIOUSDT,1h,7996,1726830000000,1755259200000,,,8760,0.9128,1,0,LOW_COVERAGE
FIOUSDT,30m,16211,1726831800000,1755270000000,,,17520,0.9253,1,0,LOW_COVERAGE
FIOUSDT,5m,96656,1726831800000,1755270900000,,,105120,0.9195,1,0,LOW_COVERAGE
FISUSDT,15m,14040,1745566200000,1755270900000,,,35040,0.4007,1,0,LOW_COVERAGE
FISUSDT,1h,5126,1745564400000,1755270000000,,,8760,0.5852,1,0,LOW_COVERAGE
FISUSDT,30m,9472,1745566200000,1755270000000,,,17520,0.5406,1,0,LOW_COVERAGE
FISUSDT,5m,35862,1745566200000,1755270900000,,,105120,0.3412,1,0,LOW_COVERAGE
FLMUSDT,15m,35440,1723726800000,1755270900000,,,35040,1.0114,1,1,OK
FLMUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
FLMUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
FLMUSDT,5m,106318,1723726800000,1755270900000,,,105120,1.0114,1,1,OK
FLOWUSDT,15m,35440,1723726800000,1755270900000,,,35040,1.0114,1,1,OK
FLOWUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
FLOWUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
FLOWUSDT,5m,106318,1723726800000,1755270900000,,,105120,1.0114,1,1,OK
FLUXUSDT,15m,37318,1725346800000,1755270900000,,,35040,1.065,1,1,OK
FLUXUSDT,1h,8408,1725346800000,1755259200000,,,8760,0.9598,1,1,OK
FLUXUSDT,30m,16837,1725346800000,1755270000000,,,17520,0.961,1,1,OK
FLUXUSDT,5m,116606,1725346800000,1755270900000,,,105120,1.1093,1,1,OK
FORMUSDT,15m,14954,1742371200000,1755270900000,,,35040,0.4268,1,0,LOW_COVERAGE
FORMUSDT,1h,3940,1742371200000,1755270000000,,,8760,0.4498,1,0,LOW_COVERAGE
FORMUSDT,30m,7578,1742371200000,1755270000000,,,17520,0.4325,1,0,LOW_COVERAGE
FORMUSDT,5m,44858,1742371200000,1755270900000,,,105120,0.4267,1,0,LOW_COVERAGE
FORTHUSDT,15m,13032,1744101000000,1755270900000,,,35040,0.3719,1,0,LOW_COVERAGE
FORTHUSDT,1h,3460,1744099200000,1755270000000,,,8760,0.395,1,0,LOW_COVERAGE
FORTHUSDT,30m,6617,1744101000000,1755270000000,,,17520,0.3777,1,0,LOW_COVERAGE
FORTHUSDT,5m,39092,1744101000000,1755270900000,,,105120,0.3719,1,0,LOW_COVERAGE
FUNUSDT,15m,13800,1743409800000,1755270900000,,,35040,0.3938,1,0,LOW_COVERAGE
FUNUSDT,1h,3652,1743408000000,1755270000000,,,8760,0.4169,1,0,LOW_COVERAGE
FUNUSDT,30m,7001,1743409800000,1755270000000,,,17520,0.3996,1,0,LOW_COVERAGE
FUNUSDT,5m,41396,1743409800000,1755270900000,,,105120,0.3938,1,0,LOW_COVERAGE
FUSDT,15m,6199,1750250700000,1755270900000,,,35040,0.1769,1,0,LOW_COVERAGE
FUSDT,1h,1752,1750248000000,1755270000000,,,8760,0.2,1,0,LOW_COVERAGE
FUSDT,30m,3201,1750249800000,1755270000000,,,17520,0.1827,1,0,LOW_COVERAGE
FUSDT,5m,18594,1750250700000,1755271200000,,,105120,0.1769,1,0,LOW_COVERAGE
FXSUSDT,15m,35440,1723726800000,1755270900000,,,35040,1.0114,1,1,OK
FXSUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
FXSUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
FXSUSDT,5m,106319,1723726800000,1755271200000,,,105120,1.0114,1,1,OK
GALAUSDT,15m,35440,1723726800000,1755270900000,,,35040,1.0114,1,1,OK
GALAUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
GALAUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
GALAUSDT,5m,106319,1723726800000,1755271200000,,,105120,1.0114,1,1,OK
GASUSDT,15m,35440,1723726800000,1755270900000,,,35040,1.0114,1,1,OK
GASUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
GASUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
GASUSDT,5m,106319,1723726800000,1755271200000,,,105120,1.0114,1,1,OK
GHSTUSDT,15m,31926,1727096400000,1755270900000,,,35040,0.9111,1,0,LOW_COVERAGE
GHSTUSDT,1h,8017,1727096400000,1755259200000,,,8760,0.9152,1,0,LOW_COVERAGE
GHSTUSDT,30m,16464,1727096400000,1755270000000,,,17520,0.9397,1,0,LOW_COVERAGE
GHSTUSDT,5m,112611,1727096400000,1755271200000,,,105120,1.0713,1,1,OK
GLMUSDT,15m,35440,1723726800000,1755270900000,,,35040,1.0114,1,1,OK
GLMUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
GLMUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
GLMUSDT,5m,106319,1723726800000,1755271200000,,,105120,1.0114,1,1,OK
GMTUSDT,15m,35439,1723726800000,1755270900000,,,35040,1.0114,1,1,OK
GMTUSDT,1h,8858,1723726800000,1755262800000,,,8760,1.0112,1,1,OK
GMTUSDT,30m,17715,1723726800000,1755262800000,,,17520,1.0111,1,1,OK
GMTUSDT,5m,106319,1723726800000,1755271200000,,,105120,1.0114,1,1,OK
GMXUSDT,15m,35439,1723726800000,1755270900000,,,35040,1.0114,1,1,OK
GMXUSDT,1h,8858,1723726800000,1755262800000,,,8760,1.0112,1,1,OK
GMXUSDT,30m,17715,1723726800000,1755262800000,,,17520,1.0111,1,1,OK
GMXUSDT,5m,106319,1723726800000,1755271200000,,,105120,1.0114,1,1,OK
GOATUSDT,15m,28948,1729776600000,1755270900000,,,35040,0.8261,1,0,LOW_COVERAGE
GOATUSDT,1h,7439,1729774800000,1755270000000,,,8760,0.8492,1,0,LOW_COVERAGE
GOATUSDT,30m,14575,1729776600000,1755270000000,,,17520,0.8319,1,0,LOW_COVERAGE
GOATUSDT,5m,86841,1729776600000,1755271200000,,,105120,0.8261,1,0,LOW_COVERAGE
GPSUSDT,15m,17798,1739811600000,1755270900000,,,35040,0.5079,1,0,LOW_COVERAGE
GPSUSDT,1h,4651,1739811600000,1755270000000,,,8760,0.5309,1,0,LOW_COVERAGE
GPSUSDT,30m,9000,1739811600000,1755270000000,,,17520,0.5137,1,0,LOW_COVERAGE
GPSUSDT,5m,53391,1739811600000,1755271200000,,,105120,0.5079,1,0,LOW_COVERAGE
GRASSUSDT,15m,27500,1731079800000,1755270900000,,,35040,0.7848,1,0,LOW_COVERAGE
GRASSUSDT,1h,7077,1731078000000,1755270000000,,,8760,0.8079,1,0,LOW_COVERAGE
GRASSUSDT,30m,13851,1731079800000,1755270000000,,,17520,0.7906,1,0,LOW_COVERAGE
GRASSUSDT,5m,82497,1731079800000,1755271200000,,,105120,0.7848,1,0,LOW_COVERAGE
GRIFFAINUSDT,15m,22228,1735824600000,1755270900000,,,35040,0.6344,1,0,LOW_COVERAGE
GRIFFAINUSDT,1h,5759,1735822800000,1755270000000,,,8760,0.6574,1,0,LOW_COVERAGE
GRIFFAINUSDT,30m,11215,1735824600000,1755270000000,,,17520,0.6401,1,0,LOW_COVERAGE
GRIFFAINUSDT,5m,66681,1735824600000,1755271200000,,,105120,0.6343,1,0,LOW_COVERAGE
GRTUSDT,15m,35439,1723726800000,1755270900000,,,35040,1.0114,1,1,OK
GRTUSDT,1h,8858,1723726800000,1755262800000,,,8760,1.0112,1,1,OK
GRTUSDT,30m,17715,1723726800000,1755262800000,,,17520,1.0111,1,1,OK
GRTUSDT,5m,106318,1723726800000,1755271200000,,,105120,1.0114,1,1,OK
GTCUSDT,15m,35439,1723726800000,1755270900000,,,35040,1.0114,1,1,OK
GTCUSDT,1h,8858,1723726800000,1755262800000,,,8760,1.0112,1,1,OK
GTCUSDT,30m,17715,1723726800000,1755262800000,,,17520,1.0111,1,1,OK
GTCUSDT,5m,106318,1723726800000,1755271200000,,,105120,1.0114,1,1,OK
GUNUSDT,15m,13782,1743426000000,1755270900000,,,35040,0.3933,1,0,LOW_COVERAGE
GUNUSDT,1h,3647,1743426000000,1755270000000,,,8760,0.4163,1,0,LOW_COVERAGE
GUNUSDT,30m,6992,1743426000000,1755270000000,,,17520,0.3991,1,0,LOW_COVERAGE
GUNUSDT,5m,41344,1743426000000,1755271500000,,,105120,0.3933,1,0,LOW_COVERAGE
GUSDT,15m,35439,1723726800000,1755270900000,,,35040,1.0114,1,1,OK
GUSDT,1h,8858,1723726800000,1755262800000,,,8760,1.0112,1,1,OK
GUSDT,30m,17715,1723726800000,1755262800000,,,17520,1.0111,1,1,OK
GUSDT,5m,106319,1723726800000,1755271500000,,,105120,1.0114,1,1,OK
HAEDALUSDT,15m,10845,1746069300000,1755270900000,,,35040,0.3095,1,0,LOW_COVERAGE
HAEDALUSDT,1h,2913,1746068400000,1755270000000,,,8760,0.3325,1,0,LOW_COVERAGE
HAEDALUSDT,30m,5524,1746068400000,1755270000000,,,17520,0.3153,1,0,LOW_COVERAGE
HAEDALUSDT,5m,32533,1746069300000,1755271500000,,,105120,0.3095,1,0,LOW_COVERAGE
HBARUSDT,15m,35438,1723727700000,1755270900000,,,35040,1.0114,1,1,OK
HBARUSDT,1h,8857,1723730400000,1755262800000,,,8760,1.0111,1,1,OK
HBARUSDT,30m,17714,1723728600000,1755262800000,,,17520,1.0111,1,1,OK
HBARUSDT,5m,106318,1723727100000,1755271500000,,,105120,1.0114,1,1,OK
HEIUSDT,15m,18214,1739437200000,1755270900000,,,35040,0.5198,1,0,LOW_COVERAGE
HEIUSDT,1h,4755,1739437200000,1755270000000,,,8760,0.5428,1,0,LOW_COVERAGE
HEIUSDT,30m,9208,1739437200000,1755270000000,,,17520,0.5256,1,0,LOW_COVERAGE
HEIUSDT,5m,54640,1739437200000,1755271500000,,,105120,0.5198,1,0,LOW_COVERAGE
HFTUSDT,15m,35439,1723727700000,1755271800000,,,35040,1.0114,1,1,OK
HFTUSDT,1h,8857,1723730400000,1755262800000,,,8760,1.0111,1,1,OK
HFTUSDT,30m,17714,1723728600000,1755262800000,,,17520,1.0111,1,1,OK
HFTUSDT,5m,106318,1723727100000,1755271500000,,,105120,1.0114,1,1,OK
HIFIUSDT,15m,35439,1723727700000,1755271800000,,,35040,1.0114,1,1,OK
HIFIUSDT,1h,8857,1723730400000,1755262800000,,,8760,1.0111,1,1,OK
HIFIUSDT,30m,17714,1723728600000,1755262800000,,,17520,1.0111,1,1,OK
HIFIUSDT,5m,106318,1723727100000,1755271500000,,,105120,1.0114,1,1,OK
HIGHUSDT,15m,35439,1723727700000,1755271800000,,,35040,1.0114,1,1,OK
HIGHUSDT,1h,8857,1723730400000,1755262800000,,,8760,1.0111,1,1,OK
HIGHUSDT,30m,17714,1723728600000,1755262800000,,,17520,1.0111,1,1,OK
HIGHUSDT,5m,106318,1723727100000,1755271500000,,,105120,1.0114,1,1,OK
HIPPOUSDT,15m,27032,1731501000000,1755270900000,,,35040,0.7715,1,0,LOW_COVERAGE
HIPPOUSDT,1h,6960,1731499200000,1755270000000,,,8760,0.7945,1,0,LOW_COVERAGE
HIPPOUSDT,30m,13617,1731501000000,1755270000000,,,17520,0.7772,1,0,LOW_COVERAGE
HIPPOUSDT,5m,81094,1731501000000,1755271500000,,,105120,0.7714,1,0,LOW_COVERAGE
HIVEUSDT,15m,23196,1734953400000,1755270900000,,,35040,0.662,1,0,LOW_COVERAGE
HIVEUSDT,1h,6001,1734951600000,1755270000000,,,8760,0.685,1,0,LOW_COVERAGE
HIVEUSDT,30m,11699,1734953400000,1755270000000,,,17520,0.6678,1,0,LOW_COVERAGE
HIVEUSDT,5m,69586,1734953400000,1755271500000,,,105120,0.662,1,0,LOW_COVERAGE
HMSTRUSDT,15m,31640,1727353800000,1755270900000,,,35040,0.903,1,0,LOW_COVERAGE
HMSTRUSDT,1h,10007,1727352000000,1755270000000,,,8760,1.1424,1,1,OK
HMSTRUSDT,30m,15921,1727353800000,1755270000000,,,17520,0.9087,1,0,LOW_COVERAGE
HMSTRUSDT,5m,94918,1727353800000,1755271500000,,,105120,0.9029,1,0,LOW_COVERAGE
HOMEUSDT,15m,6973,1749555000000,1755271800000,,,35040,0.199,1,0,LOW_COVERAGE
HOMEUSDT,1h,1945,1749553200000,1755270000000,,,8760,0.222,1,0,LOW_COVERAGE
HOMEUSDT,30m,3588,1749555000000,1755271800000,,,17520,0.2048,1,0,LOW_COVERAGE
HOMEUSDT,5m,20915,1749555000000,1755271800000,,,105120,0.199,1,0,LOW_COVERAGE
HOOKUSDT,15m,35439,1723727700000,1755271800000,,,35040,1.0114,1,1,OK
HOOKUSDT,1h,8857,1723730400000,1755262800000,,,8760,1.0111,1,1,OK
HOOKUSDT,30m,17714,1723728600000,1755262800000,,,17520,1.0111,1,1,OK
HOOKUSDT,5m,106319,1723727100000,1755271800000,,,105120,1.0114,1,1,OK
HOTUSDT,15m,35439,1723727700000,1755271800000,,,35040,1.0114,1,1,OK
HOTUSDT,1h,8857,1723730400000,1755262800000,,,8760,1.0111,1,1,OK
HOTUSDT,30m,17714,1723728600000,1755262800000,,,17520,1.0111,1,1,OK
HOTUSDT,5m,106319,1723727100000,1755271800000,,,105120,1.0114,1,1,OK
HUMAUSDT,15m,8407,1748264400000,1755271800000,,,35040,0.2399,1,0,LOW_COVERAGE
HUMAUSDT,1h,2303,1748264400000,1755270000000,,,8760,0.2629,1,0,LOW_COVERAGE
HUMAUSDT,30m,4305,1748264400000,1755271800000,,,17520,0.2457,1,0,LOW_COVERAGE
HUMAUSDT,5m,25217,1748264400000,1755271800000,,,105120,0.2399,1,0,LOW_COVERAGE
HUSDT,15m,5541,1750843800000,1755271800000,,,35040,0.1581,1,0,LOW_COVERAGE
HUSDT,1h,1587,1750842000000,1755270000000,,,8760,0.1812,1,0,LOW_COVERAGE
HUSDT,30m,2872,1750843800000,1755271800000,,,17520,0.1639,1,0,LOW_COVERAGE
HUSDT,5m,16619,1750843800000,1755271800000,,,105120,0.1581,1,0,LOW_COVERAGE
HYPERUSDT,15m,11671,1745326800000,1755271800000,,,35040,0.3331,1,0,LOW_COVERAGE
HYPERUSDT,1h,3119,1745326800000,1755270000000,,,8760,0.3561,1,0,LOW_COVERAGE
HYPERUSDT,30m,5937,1745326800000,1755271800000,,,17520,0.3389,1,0,LOW_COVERAGE
HYPERUSDT,5m,35009,1745326800000,1755271800000,,,105120,0.333,1,0,LOW_COVERAGE
HYPEUSDT,15m,8033,1748601000000,1755271800000,,,35040,0.2293,1,0,LOW_COVERAGE
HYPEUSDT,1h,2210,1748599200000,1755270000000,,,8760,0.2523,1,0,LOW_COVERAGE
HYPEUSDT,30m,4118,1748601000000,1755271800000,,,17520,0.235,1,0,LOW_COVERAGE
HYPEUSDT,5m,24095,1748601000000,1755271800000,,,105120,0.2292,1,0,LOW_COVERAGE
ICNTUSDT,15m,4759,1751547600000,1755271800000,,,35040,0.1358,1,0,LOW_COVERAGE
ICNTUSDT,1h,1391,1751547600000,1755270000000,,,8760,0.1588,1,0,TOO_FEW_ROWS|LOW_COVERAGE
ICNTUSDT,30m,2481,1751547600000,1755271800000,,,17520,0.1416,1,0,LOW_COVERAGE
ICNTUSDT,5m,14273,1751547600000,1755271800000,,,105120,0.1358,1,0,LOW_COVERAGE
ICPUSDT,15m,35439,1723727700000,1755271800000,,,35040,1.0114,1,1,OK
ICPUSDT,1h,8857,1723730400000,1755262800000,,,8760,1.0111,1,1,OK
ICPUSDT,30m,17714,1723728600000,1755262800000,,,17520,1.0111,1,1,OK
ICPUSDT,5m,106319,1723727100000,1755271800000,,,105120,1.0114,1,1,OK
ICXUSDT,15m,35439,1723727700000,1755271800000,,,35040,1.0114,1,1,OK
ICXUSDT,1h,8857,1723730400000,1755262800000,,,8760,1.0111,1,1,OK
ICXUSDT,30m,17714,1723728600000,1755262800000,,,17520,1.0111,1,1,OK
ICXUSDT,5m,106319,1723727100000,1755271800000,,,105120,1.0114,1,1,OK
IDOLUSDT,15m,4678,1751620500000,1755271800000,,,35040,0.1335,1,0,LOW_COVERAGE
IDOLUSDT,1h,1371,1751619600000,1755270000000,,,8760,0.1565,1,0,TOO_FEW_ROWS|LOW_COVERAGE
IDOLUSDT,30m,2441,1751619600000,1755271800000,,,17520,0.1393,1,0,LOW_COVERAGE
IDOLUSDT,5m,14030,1751620500000,1755271800000,,,105120,0.1335,1,0,LOW_COVERAGE
IDUSDT,15m,35439,1723727700000,1755271800000,,,35040,1.0114,1,1,OK
IDUSDT,1h,8857,1723730400000,1755262800000,,,8760,1.0111,1,1,OK
IDUSDT,30m,17714,1723728600000,1755262800000,,,17520,1.0111,1,1,OK
IDUSDT,5m,106319,1723727100000,1755271800000,,,105120,1.0114,1,1,OK
ILVUSDT,15m,35439,1723727700000,1755271800000,,,35040,1.0114,1,1,OK
ILVUSDT,1h,8857,1723730400000,1755262800000,,,8760,1.0111,1,1,OK
ILVUSDT,30m,17714,1723728600000,1755262800000,,,17520,1.0111,1,1,OK
ILVUSDT,5m,106319,1723727100000,1755271800000,,,105120,1.0114,1,1,OK
IMXUSDT,15m,35439,1723727700000,1755271800000,,,35040,1.0114,1,1,OK
IMXUSDT,1h,8857,1723730400000,1755262800000,,,8760,1.0111,1,1,OK
IMXUSDT,30m,17714,1723728600000,1755262800000,,,17520,1.0111,1,1,OK
IMXUSDT,5m,106318,1723727100000,1755271800000,,,105120,1.0114,1,1,OK
INITUSDT,15m,12273,1744785000000,1755271800000,,,35040,0.3503,1,0,LOW_COVERAGE
INITUSDT,1h,3270,1744783200000,1755270000000,,,8760,0.3733,1,0,LOW_COVERAGE
INITUSDT,30m,6238,1744785000000,1755271800000,,,17520,0.3561,1,0,LOW_COVERAGE
INITUSDT,5m,36815,1744785000000,1755271800000,,,105120,0.3502,1,0,LOW_COVERAGE
INJUSDT,15m,35439,1723727700000,1755271800000,,,35040,1.0114,1,1,OK
INJUSDT,1h,8857,1723730400000,1755262800000,,,8760,1.0111,1,1,OK
INJUSDT,30m,17714,1723728600000,1755262800000,,,17520,1.0111,1,1,OK
INJUSDT,5m,106319,1723727100000,1755272100000,,,105120,1.0114,1,1,OK
INUSDT,15m,1409,1754562600000,1755271800000,,,35040,0.0402,1,0,TOO_FEW_ROWS|LOW_COVERAGE
INUSDT,1h,491,1754560800000,1755270000000,,,8760,0.0561,1,0,TOO_FEW_ROWS|LOW_COVERAGE
INUSDT,30m,806,1754562600000,1755271800000,,,17520,0.046,1,0,TOO_FEW_ROWS|LOW_COVERAGE
INUSDT,5m,4224,1754562600000,1755272100000,,,105120,0.0402,1,0,LOW_COVERAGE
IOSTUSDT,15m,35439,1723727700000,1755271800000,,,35040,1.0114,1,1,OK
IOSTUSDT,1h,8857,1723730400000,1755262800000,,,8760,1.0111,1,1,OK
IOSTUSDT,30m,17714,1723728600000,1755262800000,,,17520,1.0111,1,1,OK
IOSTUSDT,5m,106319,1723727100000,1755272100000,,,105120,1.0114,1,1,OK
IOTAUSDT,15m,35439,1723727700000,1755271800000,,,35040,1.0114,1,1,OK
IOTAUSDT,1h,8857,1723730400000,1755262800000,,,8760,1.0111,1,1,OK
IOTAUSDT,30m,17714,1723728600000,1755262800000,,,17520,1.0111,1,1,OK
IOTAUSDT,5m,106319,1723727100000,1755272100000,,,105120,1.0114,1,1,OK
