表名,起始日期,结束日期,覆盖天数,目标天数,达标率(%),是否达标,总行数
MEWUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106414
MANTAUSDT_1h,2024-08-15,2025-08-15,365,365,100.0,✅,8806
MASKUSDT_1h,2024-08-15,2025-08-15,365,365,100.0,✅,8806
MAVUSDT_30m,2024-08-15,2025-08-15,365,365,100.0,✅,17614
MANTAUSDT_2h,2024-08-15,2025-08-15,365,365,100.0,✅,4403
MANTAUSDT_4h,2024-08-15,2025-08-15,365,365,100.0,✅,2201
MANTAUSDT_1d,2024-08-16,2025-08-14,364,365,99.7,✅,367
MASKUSDT_2h,2024-08-15,2025-08-15,365,365,100.0,✅,4403
MILKUSDT_5m,2025-05-06,2025-08-15,102,365,27.9,❌,30376
MILKUSDT_15m,2025-05-06,2025-08-15,102,365,27.9,❌,10126
MILKUSDT_30m,2025-05-06,2025-08-15,102,365,27.9,❌,5164
MILKUSDT_1h,2025-05-06,2025-08-15,102,365,27.9,❌,2732
MILKUSDT_2h,2025-05-06,2025-08-15,102,365,27.9,❌,1267
MASKUSDT_4h,2024-08-15,2025-08-15,365,365,100.0,✅,2201
MILKUSDT_4h,2025-05-06,2025-08-15,102,365,27.9,❌,908
MILKUSDT_1d,2025-05-06,2025-08-14,101,365,27.7,❌,111
MASKUSDT_1d,2024-08-16,2025-08-14,364,365,99.7,✅,367
MINAUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106414
MAVUSDT_1h,2024-08-15,2025-08-15,365,365,100.0,✅,8806
MKRUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106414
MAVUSDT_2h,2024-08-15,2025-08-15,365,365,100.0,✅,4403
MAVUSDT_4h,2024-08-15,2025-08-15,365,365,100.0,✅,2201
MAVUSDT_1d,2024-08-16,2025-08-14,364,365,99.7,✅,367
MLNUSDT_5m,2025-03-31,2025-08-15,138,365,37.8,❌,40804
MLNUSDT_15m,2025-03-31,2025-08-15,138,365,37.8,❌,13602
MLNUSDT_30m,2025-03-31,2025-08-15,138,365,37.8,❌,6903
MLNUSDT_1h,2025-03-31,2025-08-15,138,365,37.8,❌,3602
MLNUSDT_2h,2025-03-31,2025-08-15,138,365,37.8,❌,1702
MLNUSDT_4h,2025-03-31,2025-08-15,138,365,37.8,❌,1126
MLNUSDT_1d,2025-03-31,2025-08-13,136,365,37.3,❌,139
MOCAUSDT_5m,2024-12-16,2025-08-15,243,365,66.6,❌,74720
MOCAUSDT_15m,2024-12-16,2025-08-15,243,365,66.6,❌,24072
MOCAUSDT_30m,2024-12-16,2025-08-15,243,365,66.6,❌,14761
MOCAUSDT_1h,2024-12-16,2025-08-15,243,365,66.6,❌,6927
MOCAUSDT_2h,2024-12-16,2025-08-15,243,365,66.6,❌,2961
MOCAUSDT_4h,2024-12-16,2025-08-15,243,365,66.6,❌,1656
MINAUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36683
MOCAUSDT_1d,2024-12-16,2025-08-15,243,365,66.6,❌,608
MEMEUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,35877
METISUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36701
MKRUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,38871
MINAUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18849
MEWUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36701
MEMEUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18437
METISUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,20237
MKRUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18840
MINAUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9069
MEWUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,19840
MOODENGUSDT_5m,2024-10-25,2025-08-15,295,365,80.8,❌,86007
MEMEUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9269
METISUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9869
MKRUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,10273
MINAUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
MEWUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9269
MOODENGUSDT_15m,2024-10-25,2025-08-15,295,365,80.8,❌,28670
MEMEUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
METISUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
MKRUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
MINAUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3582
MEWUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
MOODENGUSDT_30m,2024-10-25,2025-08-15,295,365,80.8,❌,14436
MEMEUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
METISUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3582
MKRUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,2493
MINAUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
MEWUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
MOODENGUSDT_1h,2024-10-25,2025-08-15,295,365,80.8,❌,9243
MEMEUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
METISUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
MKRUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
MEWUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
MOODENGUSDT_2h,2024-10-25,2025-08-15,295,365,80.8,❌,3585
MORPHOUSDT_5m,2024-11-27,2025-08-15,262,365,71.8,❌,76449
MOODENGUSDT_4h,2024-10-25,2025-08-15,295,365,80.8,❌,3159
MOVEUSDT_5m,2024-12-09,2025-08-15,250,365,68.5,❌,72999
MOVRUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,107680
MTLUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,107009
MORPHOUSDT_15m,2024-11-27,2025-08-15,262,365,71.8,❌,25484
MUBARAKUSDT_5m,2025-03-17,2025-08-15,152,365,41.6,❌,44779
MOODENGUSDT_1d,2024-10-25,2025-08-15,295,365,80.8,❌,620
MOVEUSDT_15m,2024-12-09,2025-08-15,250,365,68.5,❌,24334
MOVRUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,37277
MTLUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,37889
MORPHOUSDT_30m,2024-11-27,2025-08-15,262,365,71.8,❌,12843
MUBARAKUSDT_15m,2025-03-17,2025-08-15,152,365,41.6,❌,14927
MOVEUSDT_30m,2024-12-09,2025-08-15,250,365,68.5,❌,12268
MOVRUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,19437
MTLUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18240
MORPHOUSDT_1h,2024-11-27,2025-08-15,262,365,71.8,❌,6572
MUBARAKUSDT_30m,2025-03-17,2025-08-15,152,365,41.6,❌,7565
MUSDT_5m,2025-07-07,2025-08-15,40,365,11.0,❌,12574
MOVEUSDT_1h,2024-12-09,2025-08-15,250,365,68.5,❌,6284
MOVRUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9673
MTLUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9675
MORPHOUSDT_2h,2024-11-27,2025-08-15,262,365,71.8,❌,3187
MUBARAKUSDT_1h,2025-03-17,2025-08-15,152,365,41.6,❌,3933
MUSDT_15m,2025-07-07,2025-08-15,40,365,11.0,❌,4192
MOVEUSDT_2h,2024-12-09,2025-08-15,250,365,68.5,❌,3043
MOVRUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
MTLUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
MORPHOUSDT_4h,2024-11-27,2025-08-15,262,365,71.8,❌,2958
MUBARAKUSDT_2h,2025-03-17,2025-08-15,152,365,41.6,❌,1868
MUSDT_30m,2025-07-07,2025-08-15,40,365,11.0,❌,2197
MOVEUSDT_4h,2024-12-09,2025-08-15,250,365,68.5,❌,2888
MOVRUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
MTLUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3582
MORPHOUSDT_1d,2024-11-27,2025-08-15,262,365,71.8,❌,532
MUBARAKUSDT_4h,2025-03-17,2025-08-15,152,365,41.6,❌,1209
MUSDT_1h,2025-07-07,2025-08-15,40,365,11.0,❌,1249
MOVEUSDT_1d,2024-12-09,2025-08-15,250,365,68.5,❌,502
MOVRUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
MTLUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
MUBARAKUSDT_1d,2025-03-17,2025-08-15,152,365,41.6,❌,306
MUSDT_2h,2025-07-07,2025-08-15,40,365,11.0,❌,526
MYROUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,109718
MUSDT_4h,2025-07-07,2025-08-15,40,365,11.0,❌,508
MYXUSDT_5m,2025-06-18,2025-08-15,59,365,16.2,❌,18011
NAORISUSDT_5m,2025-07-31,2025-08-15,16,365,4.4,❌,5627
NEARUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,107446
NEIROETHUSDT_5m,2024-09-06,2025-08-15,344,365,94.2,❌,101073
MYROUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36690
MUSDT_1d,2025-07-07,2025-08-15,40,365,11.0,❌,86
MYXUSDT_15m,2025-06-18,2025-08-15,59,365,16.2,❌,6005
NAORISUSDT_15m,2025-07-31,2025-08-15,16,365,4.4,❌,1877
NEARUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36496
NEIROETHUSDT_15m,2024-09-06,2025-08-15,344,365,94.2,❌,34171
MYROUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,21467
MYXUSDT_30m,2025-06-18,2025-08-15,59,365,16.2,❌,3103
NAORISUSDT_30m,2025-07-31,2025-08-15,16,365,4.4,❌,1039
NEARUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,19640
NEIROETHUSDT_30m,2024-09-06,2025-08-15,344,365,94.2,❌,18780
MYROUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9869
NEIROUSDT_5m,2024-09-16,2025-08-15,334,365,91.5,❌,97224
MYXUSDT_1h,2025-06-18,2025-08-15,59,365,16.2,❌,1702
NAORISUSDT_1h,2025-07-31,2025-08-15,16,365,4.4,❌,670
NEARUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,10473
NEIROETHUSDT_1h,2024-09-06,2025-08-15,344,365,94.2,❌,9740
MYROUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
NEIROUSDT_15m,2024-09-16,2025-08-15,334,365,91.5,❌,32409
MYXUSDT_2h,2025-06-18,2025-08-15,59,365,16.2,❌,752
NAORISUSDT_2h,2025-07-31,2025-08-15,16,365,4.4,❌,236
NEARUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
NEIROETHUSDT_2h,2024-09-06,2025-08-15,344,365,94.2,❌,4171
MYROUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
NEIROUSDT_30m,2024-09-16,2025-08-15,334,365,91.5,❌,16204
MYXUSDT_4h,2025-06-18,2025-08-15,59,365,16.2,❌,651
NAORISUSDT_4h,2025-07-31,2025-08-15,16,365,4.4,❌,194
NEARUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
NEIROETHUSDT_4h,2024-09-06,2025-08-15,344,365,94.2,❌,3451
MYROUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
NEIROUSDT_1h,2024-09-16,2025-08-15,334,365,91.5,❌,8103
MYXUSDT_1d,2025-06-18,2025-08-15,59,365,16.2,❌,163
NAORISUSDT_1d,2025-07-31,2025-08-15,16,365,4.4,❌,34
NEARUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
NEIROETHUSDT_1d,2024-09-06,2025-08-15,344,365,94.2,❌,709
NEIROUSDT_2h,2024-09-16,2025-08-15,334,365,91.5,❌,4053
NEOUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,110266
NEIROUSDT_4h,2024-09-16,2025-08-15,334,365,91.5,❌,2028
NEWTUSDT_5m,2025-06-19,2025-08-15,58,365,15.9,❌,17701
NFPUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106830
NILUSDT_5m,2025-03-24,2025-08-15,145,365,39.7,❌,42775
NKNUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,107448
NEOUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,39484
NEIROUSDT_1d,2024-09-16,2025-08-15,334,365,91.5,❌,338
NEWTUSDT_15m,2025-06-19,2025-08-15,58,365,15.9,❌,5901
NFPUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,35473
NILUSDT_15m,2025-03-24,2025-08-15,145,365,39.7,❌,14260
NKNUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36073
NEOUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,20250
NEWTUSDT_30m,2025-06-19,2025-08-15,58,365,15.9,❌,3052
NFPUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18841
NILUSDT_30m,2025-03-24,2025-08-15,145,365,39.7,❌,7231
NKNUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18038
NEOUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9869
NMRUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,108067
NEWTUSDT_1h,2025-06-19,2025-08-15,58,365,15.9,❌,1676
NFPUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9673
NILUSDT_1h,2025-03-24,2025-08-15,145,365,39.7,❌,3765
NKNUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,11130
NEOUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
NMRUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,35473
NEWTUSDT_2h,2025-06-19,2025-08-15,58,365,15.9,❌,739
NFPUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
NILUSDT_2h,2025-03-24,2025-08-15,145,365,39.7,❌,1784
NKNUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
NEOUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
NMRUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,21462
NEWTUSDT_4h,2025-06-19,2025-08-15,58,365,15.9,❌,645
NFPUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,2493
NILUSDT_4h,2025-03-24,2025-08-15,145,365,39.7,❌,1167
NKNUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
NEOUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
NMRUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9871
NEWTUSDT_1d,2025-06-19,2025-08-15,58,365,15.9,❌,113
NFPUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
NILUSDT_1d,2025-03-24,2025-08-15,145,365,39.7,❌,292
NKNUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
NMRUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
NOTUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,108232
NMRUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3583
NTRNUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,108558
NXPCUSDT_5m,2025-05-15,2025-08-15,93,365,25.5,❌,27879
OBOLUSDT_5m,2025-05-07,2025-08-15,101,365,27.7,❌,30135
OGNUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,107014
NOTUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,35873
NMRUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
NTRNUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36085
NXPCUSDT_15m,2025-05-15,2025-08-15,93,365,25.5,❌,9294
OBOLUSDT_15m,2025-05-07,2025-08-15,101,365,27.7,❌,10046
OGNUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,37873
NOTUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18438
NTRNUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18641
NXPCUSDT_30m,2025-05-15,2025-08-15,93,365,25.5,❌,4748
OBOLUSDT_30m,2025-05-07,2025-08-15,101,365,27.7,❌,5124
OGNUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,19641
NOTUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,11130
OGUSDT_5m,2025-05-12,2025-08-15,96,365,26.3,❌,29314
NTRNUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9869
NXPCUSDT_1h,2025-05-15,2025-08-15,93,365,25.5,❌,2524
OBOLUSDT_1h,2025-05-07,2025-08-15,101,365,27.7,❌,2712
OGNUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,11130
NOTUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
OGUSDT_15m,2025-05-12,2025-08-15,96,365,26.3,❌,12196
NTRNUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
NXPCUSDT_2h,2025-05-15,2025-08-15,93,365,25.5,❌,1163
OBOLUSDT_2h,2025-05-07,2025-08-15,101,365,27.7,❌,1257
OGNUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
NOTUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
OGUSDT_30m,2025-05-12,2025-08-15,96,365,26.3,❌,5896
NTRNUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
NXPCUSDT_4h,2025-05-15,2025-08-15,93,365,25.5,❌,857
OBOLUSDT_4h,2025-05-07,2025-08-15,101,365,27.7,❌,904
OGNUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3583
NOTUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
OGUSDT_1h,2025-05-12,2025-08-15,96,365,26.3,❌,4656
NTRNUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
NXPCUSDT_1d,2025-05-15,2025-08-15,93,365,25.5,❌,188
OBOLUSDT_1d,2025-05-07,2025-08-15,101,365,27.7,❌,204
OGNUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
OGUSDT_2h,2025-05-12,2025-08-15,96,365,26.3,❌,1198
OLUSDT_5m,2025-06-25,2025-08-15,52,365,14.2,❌,16012
OGUSDT_4h,2025-05-12,2025-08-15,96,365,26.3,❌,1964
OMNIUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106415
OMUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106416
ONDOUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,108434
ONEUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,111616
OLUSDT_15m,2025-06-25,2025-08-15,52,365,14.2,❌,5339
OGUSDT_1d,2025-05-12,2025-08-15,96,365,26.3,❌,461
OMNIUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,35474
OMUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,35474
ONDOUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,37086
ONEUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,35474
OLUSDT_30m,2025-06-25,2025-08-15,52,365,14.2,❌,2770
OMNIUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,17737
OMUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,17838
ONDOUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,20044
ONEUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18647
OLUSDT_1h,2025-06-25,2025-08-15,52,365,14.2,❌,1535
ONGUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106817
OMNIUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,8869
OMUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9069
ONDOUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,11140
ONEUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9069
OLUSDT_2h,2025-06-25,2025-08-15,52,365,14.2,❌,669
ONGUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36074
OMNIUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
OMUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
ONDOUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
ONEUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
OLUSDT_4h,2025-06-25,2025-08-15,52,365,14.2,❌,610
ONGUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18841
OMNIUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,2219
OMUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
ONDOUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
ONEUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3583
OLUSDT_1d,2025-06-25,2025-08-15,52,365,14.2,❌,117
ONGUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,11130
OMNIUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,370
OMUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,622
ONDOUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
ONEUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
ONGUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
ONTUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,107417
ONGUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3583
OPUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,107271
ORCAUSDT_5m,2024-12-06,2025-08-15,253,365,69.3,❌,73861
ORDIUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106618
OXTUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,107872
ONTUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36092
ONGUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
OPUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,38286
ORCAUSDT_15m,2024-12-06,2025-08-15,253,365,69.3,❌,24621
ORDIUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,40474
OXTUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36292
ONTUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18838
OPUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,17838
ORCAUSDT_30m,2024-12-06,2025-08-15,253,365,69.3,❌,12411
ORDIUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,19044
OXTUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18244
ONTUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,10071
PARTIUSDT_5m,2025-03-25,2025-08-15,144,365,39.5,❌,42493
OPUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9669
ORCAUSDT_1h,2024-12-06,2025-08-15,253,365,69.3,❌,6355
ORDIUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,10074
OXTUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,10080
ONTUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
PARTIUSDT_15m,2025-03-25,2025-08-15,144,365,39.5,❌,14166
OPUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
ORCAUSDT_2h,2024-12-06,2025-08-15,253,365,69.3,❌,3079
ORDIUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
OXTUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
ONTUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
PARTIUSDT_30m,2025-03-25,2025-08-15,144,365,39.5,❌,7184
OPUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
ORCAUSDT_4h,2024-12-06,2025-08-15,253,365,69.3,❌,2906
ORDIUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3583
OXTUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3582
ONTUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
PARTIUSDT_1h,2025-03-25,2025-08-15,144,365,39.5,❌,3742
OPUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
ORCAUSDT_1d,2024-12-06,2025-08-15,253,365,69.3,❌,508
ORDIUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
OXTUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
PARTIUSDT_2h,2025-03-25,2025-08-15,144,365,39.5,❌,1772
PAXGUSDT_5m,2025-03-27,2025-08-15,142,365,38.9,❌,42148
PARTIUSDT_4h,2025-03-25,2025-08-15,144,365,39.5,❌,1161
PENGUUSDT_5m,2024-12-17,2025-08-15,242,365,66.3,❌,70679
PENDLEUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106619
PEOPLEUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106819
PERPUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,107219
PAXGUSDT_15m,2025-03-27,2025-08-15,142,365,38.9,❌,14784
PARTIUSDT_1d,2025-03-25,2025-08-15,144,365,39.5,❌,290
PENGUUSDT_15m,2024-12-17,2025-08-15,242,365,66.3,❌,23561
PENDLEUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,35681
PEOPLEUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36275
PERPUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36075
PAXGUSDT_30m,2025-03-27,2025-08-15,142,365,38.9,❌,9093
PENGUUSDT_30m,2024-12-17,2025-08-15,242,365,66.3,❌,11882
PENDLEUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,19445
PEOPLEUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18039
PERPUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18039
PAXGUSDT_1h,2025-03-27,2025-08-15,142,365,38.9,❌,4301
PHAUSDT_5m,2024-12-30,2025-08-15,229,365,62.7,❌,66992
PENGUUSDT_1h,2024-12-17,2025-08-15,242,365,66.3,❌,6091
PENDLEUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9874
PEOPLEUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9270
PERPUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9270
PAXGUSDT_2h,2025-03-27,2025-08-15,142,365,38.9,❌,1749
PHAUSDT_15m,2024-12-30,2025-08-15,229,365,62.7,❌,22332
PENGUUSDT_2h,2024-12-17,2025-08-15,242,365,66.3,❌,2946
PENDLEUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
PEOPLEUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
PERPUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4436
PAXGUSDT_4h,2025-03-27,2025-08-15,142,365,38.9,❌,1150
PHAUSDT_30m,2024-12-30,2025-08-15,229,365,62.7,❌,11267
