symbol,tf,rows,last_ts,stale_min,gaps,status
HIVEUSDT,30m,11433,1755315000000,10.0,1,GAPS
HIVEUSDT,1h,5718,1755313200000,40.0,1,STALE
HIVEUSDT,2h,2860,1755309600000,100.0,1,STALE
HIVEUSDT,4h,1415,1755302400000,220.0,0,STALE
HIVEUSDT,1d,237,1755302400000,220.0,0,STALE
HMSTRUSDT,5m,93924,1755315300000,5.0,0,OK
HMSTRUSDT,15m,31309,1755315000000,10.0,0,OK
HMSTRUSDT,30m,15655,1755315000000,10.0,1,GAPS
HMSTRUSDT,1h,7829,1755313200000,40.0,1,STALE
HMSTRUSDT,2h,3884,1755309600000,100.0,0,STALE
HMSTRUSDT,4h,1942,1755302400000,220.0,0,STALE
HMSTRUSDT,1d,325,1755302400000,220.0,0,STALE
HOMEUSDT,5m,19921,1755315300000,5.0,0,OK
HOMEUSDT,15m,6642,1755315000000,10.0,0,OK
HOMEUSDT,30m,3322,1755315000000,10.0,1,GAPS
HOMEUSDT,1h,1662,1755313200000,40.0,1,STALE
HOMEUSDT,2h,832,1755309600000,100.0,1,STALE
HOMEUSDT,4h,417,1755302400000,220.0,1,STALE
HOMEUSDT,1d,68,1755302400000,220.0,0,STALE
HOOKUSDT,5m,105325,1755315300000,5.0,0,OK
HOOKUSDT,15m,35108,1755315000000,10.0,0,OK
HOOKUSDT,30m,17549,1755315000000,10.0,0,OK
HOOKUSDT,1h,8774,1755313200000,40.0,0,STALE
HOOKUSDT,2h,4387,1755309600000,100.0,0,STALE
HOOKUSDT,4h,2193,1755302400000,220.0,0,STALE
HOOKUSDT,1d,366,1755302400000,220.0,0,STALE
HOTUSDT,5m,105325,1755315300000,5.0,0,OK
HOTUSDT,15m,35108,1755315000000,10.0,0,OK
HOTUSDT,30m,17549,1755315000000,10.0,0,OK
HOTUSDT,1h,8774,1755313200000,40.0,0,STALE
HOTUSDT,2h,4387,1755309600000,100.0,0,STALE
HOTUSDT,4h,2193,1755302400000,220.0,0,STALE
HOTUSDT,1d,366,1755302400000,220.0,0,STALE
HUMAUSDT,5m,24223,1755315300000,5.0,0,OK
HUMAUSDT,15m,8076,1755315000000,10.0,0,OK
HUMAUSDT,30m,4039,1755315000000,10.0,1,GAPS
HUMAUSDT,1h,2020,1755313200000,40.0,1,STALE
HUMAUSDT,2h,1011,1755309600000,100.0,1,STALE
HUMAUSDT,4h,506,1755302400000,220.0,1,STALE
HUMAUSDT,1d,83,1755302400000,220.0,0,STALE
HUSDT,5m,15625,1755315300000,5.0,0,OK
HUSDT,15m,5210,1755315000000,10.0,0,OK
HUSDT,30m,2606,1755315000000,10.0,1,GAPS
HUSDT,1h,1304,1755313200000,40.0,1,STALE
HUSDT,2h,653,1755309600000,100.0,1,STALE
HUSDT,4h,327,1755302400000,220.0,1,STALE
HUSDT,1d,53,1755302400000,220.0,0,STALE
HYPERUSDT,5m,34015,1755315300000,5.0,0,OK
HYPERUSDT,15m,11340,1755315000000,10.1,0,OK
HYPERUSDT,30m,5671,1755315000000,10.1,1,GAPS
HYPERUSDT,1h,2836,1755313200000,40.1,1,STALE
HYPERUSDT,2h,1419,1755309600000,100.1,1,STALE
HYPERUSDT,4h,710,1755302400000,220.1,1,STALE
HYPERUSDT,1d,117,1755302400000,220.1,0,STALE
HYPEUSDT,5m,23101,1755315300000,5.1,0,OK
HYPEUSDT,15m,7702,1755315000000,10.1,0,OK
HYPEUSDT,30m,3852,1755315000000,10.1,1,GAPS
HYPEUSDT,1h,1927,1755313200000,40.1,1,STALE
HYPEUSDT,2h,964,1755309600000,100.1,1,STALE
HYPEUSDT,4h,483,1755302400000,220.1,1,STALE
HYPEUSDT,1d,79,1755302400000,220.1,0,STALE
ICNTUSDT,5m,13279,1755315300000,5.1,0,OK
ICNTUSDT,15m,4428,1755315000000,10.1,0,OK
ICNTUSDT,30m,2215,1755315000000,10.1,1,GAPS
ICNTUSDT,1h,1108,1755313200000,40.1,1,STALE
ICNTUSDT,2h,555,1755309600000,100.1,1,STALE
ICNTUSDT,4h,278,1755302400000,220.1,1,STALE
ICNTUSDT,1d,45,1755302400000,220.1,0,STALE
ICPUSDT,5m,105325,1755315300000,5.1,0,OK
ICPUSDT,15m,35108,1755315000000,10.1,0,OK
ICPUSDT,30m,17549,1755315000000,10.1,0,OK
ICPUSDT,1h,8774,1755313200000,40.1,0,STALE
ICPUSDT,2h,4387,1755309600000,100.1,0,STALE
ICPUSDT,4h,2193,1755302400000,220.1,0,STALE
ICPUSDT,1d,366,1755302400000,220.1,0,STALE
ICXUSDT,5m,105325,1755315300000,5.1,0,OK
ICXUSDT,15m,35108,1755315000000,10.1,0,OK
ICXUSDT,30m,17549,1755315000000,10.1,0,OK
ICXUSDT,1h,8774,1755313200000,40.1,0,STALE
ICXUSDT,2h,4387,1755309600000,100.1,0,STALE
ICXUSDT,4h,2193,1755302400000,220.1,0,STALE
ICXUSDT,1d,366,1755302400000,220.1,0,STALE
IDOLUSDT,5m,13036,1755315300000,5.1,0,OK
IDOLUSDT,15m,4347,1755315000000,10.1,0,OK
IDOLUSDT,30m,2175,1755315000000,10.1,1,GAPS
IDOLUSDT,1h,1088,1755313200000,40.1,1,STALE
IDOLUSDT,2h,545,1755309600000,100.1,1,STALE
IDOLUSDT,4h,273,1755302400000,220.1,1,STALE
IDOLUSDT,1d,44,1755302400000,220.1,0,STALE
IDUSDT,5m,105325,1755315300000,5.1,0,OK
IDUSDT,15m,35108,1755315000000,10.1,0,OK
IDUSDT,30m,17549,1755315000000,10.1,0,OK
IDUSDT,1h,8774,1755313200000,40.1,0,STALE
IDUSDT,2h,4387,1755309600000,100.1,0,STALE
IDUSDT,4h,2193,1755302400000,220.1,0,STALE
IDUSDT,1d,366,1755302400000,220.1,0,STALE
ILVUSDT,5m,105325,1755315300000,5.1,0,OK
ILVUSDT,15m,35108,1755315000000,10.2,0,OK
ILVUSDT,30m,17549,1755315000000,10.2,0,OK
ILVUSDT,1h,8774,1755313200000,40.2,0,STALE
ILVUSDT,2h,4387,1755309600000,100.2,0,STALE
ILVUSDT,4h,2193,1755302400000,220.2,0,STALE
ILVUSDT,1d,366,1755302400000,220.2,0,STALE
IMXUSDT,5m,105324,1755315300000,5.2,0,OK
IMXUSDT,15m,35108,1755315000000,10.2,0,OK
IMXUSDT,30m,17549,1755315000000,10.2,0,OK
IMXUSDT,1h,8774,1755313200000,40.2,0,STALE
IMXUSDT,2h,4387,1755309600000,100.2,0,STALE
IMXUSDT,4h,2193,1755302400000,220.2,0,STALE
IMXUSDT,1d,366,1755302400000,220.2,0,STALE
INITUSDT,5m,35821,1755315300000,5.2,0,OK
INITUSDT,15m,11942,1755315000000,10.2,0,OK
INITUSDT,30m,5972,1755315000000,10.2,1,GAPS
INITUSDT,1h,2987,1755313200000,40.2,1,STALE
INITUSDT,2h,1494,1755309600000,100.2,1,STALE
INITUSDT,4h,748,1755302400000,220.2,1,STALE
INITUSDT,1d,123,1755302400000,220.2,0,STALE
INJUSDT,5m,105325,1755315300000,5.2,0,OK
INJUSDT,15m,35108,1755315000000,10.2,0,OK
INJUSDT,30m,17549,1755315000000,10.2,0,OK
INJUSDT,1h,8774,1755313200000,40.2,0,STALE
INJUSDT,2h,4387,1755309600000,100.2,0,STALE
INJUSDT,4h,2193,1755302400000,220.2,0,STALE
INJUSDT,1d,366,1755302400000,220.2,0,STALE
INUSDT,5m,3230,1755315300000,5.2,0,OK
INUSDT,15m,1078,1755315000000,10.2,0,OK
INUSDT,30m,540,1755315000000,10.2,1,GAPS
INUSDT,1h,271,1755313200000,40.2,1,STALE
INUSDT,2h,136,1755309600000,100.2,1,STALE
INUSDT,4h,69,1755302400000,220.2,1,STALE
INUSDT,1d,10,1755302400000,220.2,0,STALE
IOSTUSDT,5m,105325,1755315300000,5.2,0,OK
IOSTUSDT,15m,35108,1755315000000,10.2,0,OK
IOSTUSDT,30m,17549,1755315000000,10.2,0,OK
IOSTUSDT,1h,8774,1755313200000,40.2,0,STALE
IOSTUSDT,2h,4387,1755309600000,100.2,0,STALE
IOSTUSDT,4h,2193,1755302400000,220.2,0,STALE
IOSTUSDT,1d,366,1755302400000,220.2,0,STALE
IOTAUSDT,5m,105325,1755315300000,5.3,0,OK
IOTAUSDT,15m,35108,1755315000000,10.3,0,OK
IOTAUSDT,30m,17549,1755315000000,10.3,0,OK
IOTAUSDT,1h,8774,1755313200000,40.3,0,STALE
IOTAUSDT,2h,4387,1755309600000,100.3,0,STALE
IOTAUSDT,4h,2193,1755302400000,220.3,0,STALE
IOTAUSDT,1d,366,1755302400000,220.3,0,STALE
IOTXUSDT,5m,105325,1755315300000,5.3,0,OK
IOTXUSDT,15m,35108,1755315000000,10.3,0,OK
IOTXUSDT,30m,17549,1755315000000,10.3,0,OK
IOTXUSDT,1h,8774,1755313200000,40.3,0,STALE
IOTXUSDT,2h,4387,1755309600000,100.3,0,STALE
IOTXUSDT,4h,2193,1755302400000,220.3,0,STALE
IOTXUSDT,1d,366,1755302400000,220.3,0,STALE
IOUSDT,5m,105324,1755315300000,5.3,0,OK
IOUSDT,15m,35108,1755315000000,10.3,0,OK
IOUSDT,30m,17549,1755315000000,10.3,0,OK
IOUSDT,1h,8774,1755313200000,40.3,0,STALE
IOUSDT,2h,4387,1755309600000,100.3,0,STALE
IOUSDT,4h,2193,1755302400000,220.3,0,STALE
IOUSDT,1d,366,1755302400000,220.3,0,STALE
IPUSDT,5m,53552,1755315300000,5.3,0,OK
IPUSDT,15m,17852,1755315000000,10.3,0,OK
IPUSDT,30m,8927,1755315000000,10.3,1,GAPS
IPUSDT,1h,4464,1755313200000,40.3,1,STALE
IPUSDT,2h,2233,1755309600000,100.3,1,STALE
IPUSDT,4h,1117,1755302400000,220.3,1,STALE
IPUSDT,1d,185,1755302400000,220.3,0,STALE
JASMYUSDT,5m,105324,1755315300000,5.3,0,OK
JASMYUSDT,15m,35108,1755315000000,10.3,0,OK
JASMYUSDT,30m,17549,1755315000000,10.3,0,OK
JASMYUSDT,1h,8774,1755313200000,40.3,0,STALE
JASMYUSDT,2h,4387,1755309600000,100.3,0,STALE
JASMYUSDT,4h,2193,1755302400000,220.3,0,STALE
JASMYUSDT,1d,366,1755302400000,220.3,0,STALE
JELLYJELLYUSDT,5m,41756,1755315300000,5.4,0,OK
JELLYJELLYUSDT,15m,13920,1755315000000,10.4,0,OK
JELLYJELLYUSDT,30m,6961,1755315000000,10.4,1,GAPS
JELLYJELLYUSDT,1h,3481,1755313200000,40.4,1,STALE
JELLYJELLYUSDT,2h,1741,1755309600000,100.4,1,STALE
JELLYJELLYUSDT,4h,871,1755302400000,220.4,1,STALE
JELLYJELLYUSDT,1d,144,1755302400000,220.4,0,STALE
JOEUSDT,5m,105324,1755315300000,5.4,0,OK
JOEUSDT,15m,35108,1755315000000,10.4,0,OK
JOEUSDT,30m,17549,1755315000000,10.4,0,OK
JOEUSDT,1h,8774,1755313200000,40.4,0,STALE
JOEUSDT,2h,4387,1755309600000,100.4,0,STALE
JOEUSDT,4h,2193,1755302400000,220.4,0,STALE
JOEUSDT,1d,366,1755302400000,220.4,0,STALE
JSTUSDT,5m,32330,1755315300000,5.4,0,OK
JSTUSDT,15m,10778,1755315000000,10.4,0,OK
JSTUSDT,30m,5390,1755315000000,10.4,1,GAPS
JSTUSDT,1h,2696,1755313200000,40.4,1,STALE
JSTUSDT,2h,1349,1755309600000,100.4,1,STALE
JSTUSDT,4h,675,1755302400000,220.4,1,STALE
JSTUSDT,1d,111,1755302400000,220.4,0,STALE
JTOUSDT,5m,105324,1755315300000,5.4,0,OK
JTOUSDT,15m,35108,1755315000000,10.4,0,OK
JTOUSDT,30m,17549,1755315000000,10.4,0,OK
JTOUSDT,1h,8774,1755313200000,40.4,0,STALE
JTOUSDT,2h,4387,1755309600000,100.4,0,STALE
JTOUSDT,4h,2193,1755302400000,220.4,0,STALE
JTOUSDT,1d,366,1755302400000,220.4,0,STALE
JUPUSDT,5m,105324,1755315300000,5.4,0,OK
JUPUSDT,15m,35108,1755315000000,10.4,0,OK
JUPUSDT,30m,17549,1755315000000,10.4,0,OK
JUPUSDT,1h,8774,1755313200000,40.4,0,STALE
JUPUSDT,2h,4387,1755309600000,100.4,0,STALE
JUPUSDT,4h,2193,1755302400000,220.4,0,STALE
JUPUSDT,1d,366,1755302400000,220.4,0,STALE
KAIAUSDT,5m,74036,1755315300000,5.4,0,OK
KAIAUSDT,15m,24680,1755315000000,10.4,0,OK
KAIAUSDT,30m,12341,1755315000000,10.4,1,GAPS
KAIAUSDT,1h,6171,1755313200000,40.4,1,STALE
KAIAUSDT,2h,3086,1755309600000,100.4,1,STALE
KAIAUSDT,4h,1528,1755302400000,220.4,0,STALE
KAIAUSDT,1d,256,1755302400000,220.4,0,STALE
KAITOUSDT,5m,51584,1755315300000,5.5,0,OK
KAITOUSDT,15m,17196,1755315000000,10.5,0,OK
KAITOUSDT,30m,8599,1755315000000,10.5,1,GAPS
KAITOUSDT,1h,4300,1755313200000,40.5,1,STALE
KAITOUSDT,2h,2151,1755309600000,100.5,1,STALE
KAITOUSDT,4h,1076,1755302400000,220.5,1,STALE
KAITOUSDT,1d,178,1755302400000,220.5,0,STALE
KASUSDT,5m,105324,1755315300000,5.5,0,OK
KASUSDT,15m,35108,1755315000000,10.5,0,OK
KASUSDT,30m,17549,1755315000000,10.5,0,OK
KASUSDT,1h,8774,1755313200000,40.5,0,STALE
KASUSDT,2h,4387,1755309600000,100.5,0,STALE
KASUSDT,4h,2193,1755302400000,220.5,0,STALE
KASUSDT,1d,366,1755302400000,220.5,0,STALE
KAVAUSDT,5m,105324,1755315300000,5.5,0,OK
KAVAUSDT,15m,35109,1755315000000,10.5,0,OK
KAVAUSDT,30m,17549,1755315000000,10.5,0,OK
KAVAUSDT,1h,8774,1755313200000,40.5,0,STALE
KAVAUSDT,2h,4387,1755309600000,100.5,0,STALE
KAVAUSDT,4h,2193,1755302400000,220.5,0,STALE
KAVAUSDT,1d,366,1755302400000,220.5,0,STALE
KDAUSDT,5m,96219,1755315300000,5.5,0,OK
KDAUSDT,15m,32074,1755315000000,10.5,0,OK
KDAUSDT,30m,16038,1755315000000,10.5,1,GAPS
KDAUSDT,1h,7959,1755313200000,40.5,0,STALE
KDAUSDT,2h,3980,1755309600000,100.5,0,STALE
KDAUSDT,4h,1990,1755302400000,220.5,0,STALE
KDAUSDT,1d,333,1755302400000,220.5,0,STALE
KERNELUSDT,5m,36333,1755315300000,5.5,0,OK
KERNELUSDT,15m,12112,1755315000000,10.5,0,OK
KERNELUSDT,30m,6057,1755315000000,10.5,1,GAPS
KERNELUSDT,1h,3029,1755313200000,40.5,1,STALE
KERNELUSDT,2h,1515,1755309600000,100.5,1,STALE
KERNELUSDT,4h,758,1755302400000,220.5,1,STALE
KERNELUSDT,1d,125,1755302400000,220.5,0,STALE
KMNOUSDT,5m,69369,1755315300000,5.5,0,OK
KMNOUSDT,15m,23124,1755315000000,10.5,0,OK
KMNOUSDT,30m,11563,1755315000000,10.5,1,GAPS
KMNOUSDT,1h,5782,1755313200000,40.5,1,STALE
KMNOUSDT,2h,2892,1755309600000,100.5,1,STALE
KMNOUSDT,4h,1431,1755302400000,220.5,0,STALE
KMNOUSDT,1d,240,1755302400000,220.5,0,STALE
KNCUSDT,5m,105325,1755315300000,5.5,0,OK
KNCUSDT,15m,35109,1755315000000,10.5,0,OK
KNCUSDT,30m,17549,1755315000000,10.5,0,OK
KNCUSDT,1h,8774,1755313200000,40.6,0,STALE
KNCUSDT,2h,4387,1755309600000,100.6,0,STALE
KNCUSDT,4h,2193,1755302400000,220.6,0,STALE
KNCUSDT,1d,366,1755302400000,220.6,0,STALE
KOMAUSDT,5m,72330,1755315300000,5.6,0,OK
KOMAUSDT,15m,24111,1755315000000,10.6,0,OK
KOMAUSDT,30m,12057,1755315000000,10.6,1,GAPS
KOMAUSDT,1h,6029,1755313200000,40.6,1,STALE
KOMAUSDT,2h,3015,1755309600000,100.6,1,STALE
KOMAUSDT,4h,1492,1755302400000,220.6,0,STALE
KOMAUSDT,1d,250,1755302400000,220.6,0,STALE
KSMUSDT,5m,105325,1755315300000,5.6,0,OK
KSMUSDT,15m,35109,1755315000000,10.6,0,OK
KSMUSDT,30m,17549,1755315000000,10.6,0,OK
KSMUSDT,1h,8774,1755313200000,40.6,0,STALE
KSMUSDT,2h,4387,1755309600000,100.6,0,STALE
KSMUSDT,4h,2193,1755302400000,220.6,0,STALE
KSMUSDT,1d,366,1755302400000,220.6,0,STALE
LAUSDT,5m,21394,1755315300000,5.6,0,OK
LAUSDT,15m,7133,1755315000000,10.6,0,OK
LAUSDT,30m,3567,1755315000000,10.6,1,GAPS
LAUSDT,1h,1784,1755313200000,40.6,1,STALE
LAUSDT,2h,893,1755309600000,100.6,1,STALE
LAUSDT,4h,447,1755302400000,220.6,1,STALE
LAUSDT,1d,73,1755302400000,220.6,0,STALE
LAYERUSDT,5m,54145,1755315300000,5.6,0,OK
LAYERUSDT,15m,18050,1755315000000,10.6,0,OK
LAYERUSDT,30m,9026,1755315000000,10.6,1,GAPS
LAYERUSDT,1h,4514,1755313200000,40.6,1,STALE
LAYERUSDT,2h,2258,1755309600000,100.6,1,STALE
LAYERUSDT,4h,1130,1755302400000,220.6,1,STALE
LAYERUSDT,1d,187,1755302400000,220.6,0,STALE
LDOUSDT,5m,105326,1755315300000,5.6,0,OK
LDOUSDT,15m,35109,1755315000000,10.6,0,OK
LDOUSDT,30m,17549,1755315000000,10.6,0,OK
LDOUSDT,1h,8774,1755313200000,40.6,0,STALE
LDOUSDT,2h,4387,1755309600000,100.6,0,STALE
LDOUSDT,4h,2193,1755302400000,220.6,0,STALE
LDOUSDT,1d,366,1755302400000,220.6,0,STALE
LEVERUSDT,5m,105326,1755315300000,5.6,0,OK
LEVERUSDT,15m,35109,1755315000000,10.6,0,OK
LEVERUSDT,30m,17549,1755315000000,10.6,0,OK
LEVERUSDT,1h,8774,1755313200000,40.6,0,STALE
LEVERUSDT,2h,4387,1755309600000,100.6,0,STALE
LEVERUSDT,4h,2193,1755302400000,220.6,0,STALE
LEVERUSDT,1d,366,1755302400000,220.6,0,STALE
LINKUSDT,5m,105326,1755315300000,5.7,0,OK
LINKUSDT,15m,35109,1755315000000,10.7,0,OK
LINKUSDT,30m,17549,1755315000000,10.7,0,OK
LINKUSDT,1h,8774,1755313200000,40.7,0,STALE
LINKUSDT,2h,4387,1755309600000,100.7,0,STALE
LINKUSDT,4h,2193,1755302400000,220.7,0,STALE
LINKUSDT,1d,366,1755302400000,220.7,0,STALE
LISTAUSDT,5m,105325,1755315300000,5.7,0,OK
LISTAUSDT,15m,35109,1755315000000,10.7,0,OK
LISTAUSDT,30m,17549,1755315000000,10.7,0,OK
LISTAUSDT,1h,8774,1755313200000,40.7,0,STALE
LISTAUSDT,2h,4387,1755309600000,100.7,0,STALE
LISTAUSDT,4h,2193,1755302400000,220.7,0,STALE
LISTAUSDT,1d,366,1755302400000,220.7,0,STALE
LPTUSDT,5m,105325,1755315300000,5.7,0,OK
LPTUSDT,15m,35109,1755315000000,10.7,0,OK
LPTUSDT,30m,17549,1755315000000,10.7,0,OK
LPTUSDT,1h,8774,1755313200000,40.7,0,STALE
LPTUSDT,2h,4387,1755309600000,100.7,0,STALE
LPTUSDT,4h,2193,1755302400000,220.7,0,STALE
LPTUSDT,1d,366,1755302400000,220.7,0,STALE
LQTYUSDT,5m,105325,1755315300000,5.7,0,OK
LQTYUSDT,15m,35109,1755315000000,10.7,0,OK
LQTYUSDT,30m,17549,1755315000000,10.7,0,OK
LQTYUSDT,1h,8774,1755313200000,40.7,0,STALE
LQTYUSDT,2h,4387,1755309600000,100.7,0,STALE
LQTYUSDT,4h,2193,1755302400000,220.7,0,STALE
LQTYUSDT,1d,366,1755302400000,220.7,0,STALE
LRCUSDT,5m,105324,1755315300000,5.7,0,OK
LRCUSDT,15m,35109,1755315000000,10.8,0,OK
LRCUSDT,30m,17549,1755315000000,10.8,0,OK
LRCUSDT,1h,8774,1755313200000,40.8,0,STALE
LRCUSDT,2h,4387,1755309600000,100.8,0,STALE
LRCUSDT,4h,2193,1755302400000,220.8,0,STALE
LRCUSDT,1d,366,1755302400000,220.8,0,STALE
LSKUSDT,5m,105324,1755315300000,5.8,0,OK
LSKUSDT,15m,35109,1755315000000,10.8,0,OK
LSKUSDT,30m,17549,1755315000000,10.8,0,OK
LSKUSDT,1h,8774,1755313200000,40.8,0,STALE
LSKUSDT,2h,4387,1755309600000,100.8,0,STALE
LSKUSDT,4h,2193,1755302400000,220.8,0,STALE
LSKUSDT,1d,366,1755302400000,220.8,0,STALE
LTCUSDT,5m,105324,1755315300000,5.8,0,OK
LTCUSDT,15m,35109,1755315000000,10.8,0,OK
LTCUSDT,30m,17549,1755315000000,10.8,0,OK
LTCUSDT,1h,8774,1755313200000,40.8,0,STALE
LTCUSDT,2h,4387,1755309600000,100.8,0,STALE
LTCUSDT,4h,2193,1755302400000,220.8,0,STALE
LTCUSDT,1d,366,1755302400000,220.8,0,STALE
LUMIAUSDT,5m,70036,1755315300000,5.8,0,OK
LUMIAUSDT,15m,23347,1755315000000,10.8,0,OK
LUMIAUSDT,30m,11674,1755315000000,10.8,1,GAPS
LUMIAUSDT,1h,5838,1755313200000,40.8,1,STALE
LUMIAUSDT,2h,2920,1755309600000,100.8,1,STALE
LUMIAUSDT,4h,1445,1755302400000,220.8,0,STALE
LUMIAUSDT,1d,242,1755302400000,220.8,0,STALE
LUNA2USDT,5m,105324,1755315300000,5.8,0,OK
LUNA2USDT,15m,35109,1755315000000,10.8,0,OK
LUNA2USDT,30m,17549,1755315000000,10.8,0,OK
LUNA2USDT,1h,8774,1755313200000,40.8,0,STALE
LUNA2USDT,2h,4387,1755309600000,100.8,0,STALE
LUNA2USDT,4h,2193,1755302400000,220.8,0,STALE
LUNA2USDT,1d,366,1755302400000,220.8,0,STALE
MAGICUSDT,5m,105324,1755315300000,5.8,0,OK
MAGICUSDT,15m,35109,1755315000000,10.8,0,OK
MAGICUSDT,30m,17549,1755315000000,10.8,0,OK
MAGICUSDT,1h,8774,1755313200000,40.9,0,STALE
MAGICUSDT,2h,4387,1755309600000,100.9,0,STALE
MAGICUSDT,4h,2193,1755302400000,220.9,0,STALE
MAGICUSDT,1d,366,1755302400000,220.9,0,STALE
MANAUSDT,5m,105324,1755315300000,5.9,0,OK
MANAUSDT,15m,35109,1755315000000,10.9,0,OK
MANAUSDT,30m,17549,1755315000000,10.9,0,OK
MANAUSDT,1h,8774,1755313200000,40.9,0,STALE
MANAUSDT,2h,4387,1755309600000,100.9,0,STALE
MANAUSDT,4h,2193,1755302400000,220.9,0,STALE
MANAUSDT,1d,366,1755302400000,220.9,0,STALE
MANTAUSDT,5m,105324,1755315300000,5.9,0,OK
MANTAUSDT,15m,35109,1755315000000,10.9,0,OK
MANTAUSDT,30m,17549,1755315000000,10.9,0,OK
MANTAUSDT,1h,8774,1755313200000,40.9,0,STALE
MANTAUSDT,2h,4387,1755309600000,100.9,0,STALE
MANTAUSDT,4h,2193,1755302400000,220.9,0,STALE
MANTAUSDT,1d,366,1755302400000,220.9,0,STALE
MASKUSDT,5m,105324,1755315300000,5.9,0,OK
MASKUSDT,15m,35109,1755315000000,10.9,0,OK
MASKUSDT,30m,17549,1755315000000,10.9,0,OK
MASKUSDT,1h,8774,1755313200000,40.9,0,STALE
MASKUSDT,2h,4387,1755309600000,100.9,0,STALE
MASKUSDT,4h,2193,1755302400000,220.9,0,STALE
MASKUSDT,1d,366,1755302400000,220.9,0,STALE
MAVIAUSDT,5m,41746,1755315300000,5.9,0,OK
MAVIAUSDT,15m,13917,1755315000000,10.9,0,OK
MAVIAUSDT,30m,6959,1755315000000,10.9,1,GAPS
MAVIAUSDT,1h,3480,1755313200000,40.9,1,STALE
MAVIAUSDT,2h,1741,1755309600000,100.9,1,STALE
MAVIAUSDT,4h,871,1755302400000,220.9,1,STALE
MAVIAUSDT,1d,144,1755302400000,220.9,0,STALE
MAVUSDT,5m,105325,1755315300000,5.9,0,OK
MAVUSDT,15m,35109,1755315000000,10.9,0,OK
MAVUSDT,30m,17549,1755315000000,10.9,0,OK
MAVUSDT,1h,8774,1755313200000,40.9,0,STALE
MAVUSDT,2h,4387,1755309600000,100.9,0,STALE
MAVUSDT,4h,2193,1755302400000,220.9,0,STALE
MAVUSDT,1d,366,1755302400000,220.9,0,STALE
MBOXUSDT,5m,102317,1755315300000,6.0,0,OK
MBOXUSDT,15m,34107,1755315000000,11.0,0,OK
MBOXUSDT,30m,16933,1755315000000,11.0,0,OK
MBOXUSDT,1h,8467,1755313200000,41.0,0,STALE
MBOXUSDT,2h,4234,1755309600000,101.0,0,STALE
MBOXUSDT,4h,2117,1755302400000,221.0,0,STALE
MBOXUSDT,1d,354,1755302400000,221.0,0,STALE
MELANIAUSDT,5m,60557,1755315300000,6.0,0,OK
MELANIAUSDT,15m,20187,1755315000000,11.0,0,OK
MELANIAUSDT,30m,10094,1755315000000,11.0,1,GAPS
MELANIAUSDT,1h,5048,1755313200000,41.0,1,STALE
MELANIAUSDT,2h,2525,1755309600000,101.0,1,STALE
MELANIAUSDT,4h,1247,1755302400000,221.0,0,STALE
MELANIAUSDT,1d,209,1755302400000,221.0,0,STALE
MEMEUSDT,5m,106016,1755315300000,6.0,0,OK
MEMEUSDT,15m,35339,1755315000000,11.0,0,OK
MEMEUSDT,30m,17671,1755315000000,11.0,1,GAPS
MEMEUSDT,1h,8837,1755313200000,41.0,1,STALE
MEMEUSDT,2h,4420,1755309600000,101.0,1,STALE
MEMEUSDT,4h,2211,1755302400000,221.0,1,STALE
MEMEUSDT,1d,370,1755302400000,221.0,1,STALE
MERLUSDT,5m,23417,1755315300000,6.0,0,OK
MERLUSDT,15m,7807,1755315000000,11.0,0,OK
MERLUSDT,30m,3904,1755315000000,11.0,1,GAPS
MERLUSDT,1h,1953,1755313200000,41.0,1,STALE
MERLUSDT,2h,977,1755309600000,101.0,1,STALE
MERLUSDT,4h,489,1755302400000,221.0,1,STALE
MERLUSDT,1d,80,1755302400000,221.0,0,STALE
METISUSDT,5m,106016,1755315300000,6.0,0,OK
METISUSDT,15m,35339,1755315000000,11.0,0,OK
METISUSDT,30m,17671,1755315000000,11.0,1,GAPS
METISUSDT,1h,8837,1755313200000,41.0,1,STALE
METISUSDT,2h,4420,1755309600000,101.0,1,STALE
METISUSDT,4h,2211,1755302400000,221.0,1,STALE
METISUSDT,1d,370,1755302400000,221.0,1,STALE
MEUSDT,5m,72276,1755315300000,6.0,0,OK
MEUSDT,15m,24093,1755315000000,11.0,0,OK
MEUSDT,30m,12047,1755315000000,11.0,1,GAPS
MEUSDT,1h,6024,1755313200000,41.0,1,STALE
MEUSDT,2h,3013,1755309600000,101.0,1,STALE
MEUSDT,4h,1491,1755302400000,221.0,0,STALE
MEUSDT,1d,250,1755302400000,221.0,0,STALE
MEWUSDT,5m,106017,1755315300000,6.0,0,OK
MEWUSDT,15m,35339,1755315000000,11.0,0,OK
MEWUSDT,30m,17671,1755315000000,11.1,1,GAPS
MEWUSDT,1h,8837,1755313200000,41.1,1,STALE
MEWUSDT,2h,4420,1755309600000,101.1,1,STALE
MEWUSDT,4h,2211,1755302400000,221.1,1,STALE
MEWUSDT,1d,370,1755302400000,221.1,1,STALE
MILKUSDT,5m,29979,1755315300000,6.1,0,OK
MILKUSDT,15m,9994,1755315000000,11.1,0,OK
MILKUSDT,30m,4998,1755315000000,11.1,1,GAPS
MILKUSDT,1h,2500,1755313200000,41.1,1,STALE
MILKUSDT,2h,1251,1755309600000,101.1,1,STALE
MILKUSDT,4h,626,1755302400000,221.1,1,STALE
MILKUSDT,1d,103,1755302400000,221.1,0,STALE
